model,dataset,execution,elapsed_time_ms,input_data_amount,average_time_per_input
M5,minsensors_10,49,0.05483722686767578,57,0.0009620566117136102
M5,minsensors_10,50,0.05727434158325195,57,0.0010048130102324904
M5,minsensors_10,51,0.054686546325683594,57,0.0009594130934330455
M5,minsensors_10,52,0.05424666404724121,57,0.0009516958604779159
M5,minsensors_10,53,0.06034445762634277,57,0.001058674695198996
M5,minsensors_10,54,0.05579710006713867,57,0.0009788964924059417
M5,minsensors_10,55,0.0554654598236084,57,0.0009730782425194455
M5,minsensors_10,56,0.0620875358581543,57,0.0010892550150553386
M5,minsensors_10,57,0.06249690055847168,57,0.001096436851903012
M5,minsensors_10,58,0.05463552474975586,57,0.0009585179780658923
M5,minsensors_10,59,0.05403470993041992,57,0.0009479773672003495
M5,minsensors_10,60,0.05347847938537598,57,0.0009382189365855435
M5,minsensors_10,61,0.05572819709777832,57,0.000977687668382076
M5,minsensors_10,62,0.05374884605407715,57,0.0009429622114750377
M5,minsensors_10,63,0.05788826942443848,57,0.0010155836741129558
M5,minsensors_10,64,0.058855295181274414,57,0.0010325490382679721
M5,minsensors_10,65,0.054468631744384766,57,0.0009555900306032415
M5,minsensors_10,66,0.06199455261230469,57,0.001087623730040433
M5,minsensors_10,67,0.05426812171936035,57,0.0009520723108659711
M5,minsensors_10,68,0.06513500213623047,57,0.0011427193357233416
M5,minsensors_10,69,0.05707097053527832,57,0.0010012450971101459
M5,minsensors_10,70,0.05697464942932129,57,0.0009995552531459875
M5,minsensors_10,71,0.05961751937866211,57,0.0010459213926081073
M5,minsensors_10,72,0.06032729148864746,57,0.001058373534888552
M5,minsensors_10,73,0.06109905242919922,57,0.001071913200512267
M5,minsensors_10,74,0.054642438888549805,57,0.0009586392787464878
M5,minsensors_10,75,0.060151100158691406,57,0.0010552824589244107
M5,minsensors_10,76,0.057553768157958984,57,0.0010097152308413857
M5,minsensors_10,77,0.0572206974029541,57,0.0010038718842623527
M5,minsensors_10,78,0.0529782772064209,57,0.0009294434597617702
M5,minsensors_10,79,0.05465579032897949,57,0.0009588735145434999
M5,minsensors_10,80,0.06374263763427734,57,0.001118291888320655
M5,minsensors_10,81,0.057192087173461914,57,0.0010033699504116125
M5,minsensors_10,82,0.05674481391906738,57,0.0009955230512117084
M5,minsensors_10,83,0.05434560775756836,57,0.0009534317150450589
M5,minsensors_10,84,0.059224843978881836,57,0.0010390323505066988
M5,minsensors_10,85,0.05705094337463379,57,0.001000893743414628
M5,minsensors_10,86,0.0615081787109375,57,0.001079090854577851
M5,minsensors_10,87,0.06168198585510254,57,0.0010821401027210971
M5,minsensors_10,88,0.05901145935058594,57,0.0010352887605365954
M5,minsensors_10,89,0.06198525428771973,57,0.0010874606015389425
M5,minsensors_10,90,0.05716419219970703,57,0.0010028805649071409
M5,minsensors_10,91,0.054364681243896484,57,0.000953766337612219
M5,minsensors_10,92,0.058640480041503906,57,0.0010287803516053316
M5,minsensors_10,93,0.05686330795288086,57,0.0009976018939101905
M5,minsensors_10,94,0.05692315101623535,57,0.0009986517722146552
M5,minsensors_10,95,0.05365395545959473,57,0.0009412974642034163
M5,minsensors_10,96,0.058469295501708984,57,0.00102577711406507
M5,minsensors_10,97,0.057524681091308594,57,0.0010092049314264666
M5,minsensors_10,98,0.05344843864440918,57,0.0009376919060422663
M5,minsensors_10,99,0.06057024002075195,57,0.0010626357898377535
M5,minsensors_10,100,0.055506229400634766,57,0.0009737934982567502
M5,minsensors_12,1,0.10175418853759766,42,0.002422718774704706
M5,minsensors_12,2,0.057066917419433594,42,0.0013587361290341331
M5,minsensors_12,3,0.05503201484680176,42,0.0013102860677809943
M5,minsensors_12,4,0.05509471893310547,42,0.0013117790222167969
M5,minsensors_12,5,0.05845308303833008,42,0.0013917400723411923
M5,minsensors_12,6,0.05331540107727051,42,0.0012694143113635835
M5,minsensors_12,7,0.05207633972167969,42,0.001239912850516183
M5,minsensors_12,8,0.05254936218261719,42,0.001251175290062314
M5,minsensors_12,9,0.05478239059448242,42,0.0013043426332019624
M5,minsensors_12,10,0.0541534423828125,42,0.00128936767578125
M5,minsensors_12,11,0.05464529991149902,42,0.0013010785693214053
M5,minsensors_12,12,0.0521693229675293,42,0.0012421267373221262
M5,minsensors_12,13,0.056809425354003906,42,0.0013526053655715216
M5,minsensors_12,14,0.05340838432312012,42,0.0012716281981695267
M5,minsensors_12,15,0.05628633499145508,42,0.0013401508331298828
M5,minsensors_12,16,0.053314208984375,42,0.0012693859281994048
M5,minsensors_12,17,0.05253124237060547,42,0.0012507438659667969
M5,minsensors_12,18,0.05473756790161133,42,0.001303275426228841
M5,minsensors_12,19,0.05557680130004883,42,0.0013232571738106863
M5,minsensors_12,20,0.053048133850097656,42,0.0012630508059547061
M5,minsensors_12,21,0.05764198303222656,42,0.0013724281674339658
M5,minsensors_12,22,0.05381035804748535,42,0.0012811990011306036
M5,minsensors_12,23,0.05273866653442383,42,0.0012556825365339006
M5,minsensors_12,24,0.05469560623168945,42,0.0013022763388497488
M5,minsensors_12,25,0.05449414253234863,42,0.0012974795841035388
M5,minsensors_12,26,0.051058053970336914,42,0.0012156679516746884
M5,minsensors_12,27,0.051354408264160156,42,0.0012227240062895276
M5,minsensors_12,28,0.054136037826538086,42,0.00128895328158424
M5,minsensors_12,29,0.060254812240600586,42,0.0014346383866809663
M5,minsensors_12,30,0.05279803276062012,42,0.0012570960181100027
M5,minsensors_12,31,0.06205010414123535,42,0.0014773834319341751
M5,minsensors_12,32,0.059348106384277344,42,0.0014130501520066034
M5,minsensors_12,33,0.05476069450378418,42,0.001303826059613909
M5,minsensors_12,34,0.053830623626708984,42,0.0012816815149216424
M5,minsensors_12,35,0.05895590782165527,42,0.0014037120909917923
M5,minsensors_12,36,0.0543065071105957,42,0.0012930120740618025
M5,minsensors_12,37,0.0568389892578125,42,0.0013533092680431548
M5,minsensors_12,38,0.05377936363220215,42,0.0012804610388619559
M5,minsensors_12,39,0.05987739562988281,42,0.0014256522769019717
M5,minsensors_12,40,0.05463814735412598,42,0.0013009082703363327
M5,minsensors_12,41,0.053650856018066406,42,0.0012774013337634859
M5,minsensors_12,42,0.05234265327453613,42,0.0012462536493937175
M5,minsensors_12,43,0.05842924118041992,42,0.0013911724090576172
M5,minsensors_12,44,0.05074715614318848,42,0.0012082656224568684
M5,minsensors_12,45,0.06040167808532715,42,0.0014381351925077893
M5,minsensors_12,46,0.34551167488098145,42,0.008226468449547178
M5,minsensors_12,47,0.06392860412597656,42,0.001522109622047061
M5,minsensors_12,48,0.06214189529418945,42,0.0014795689355759393
M5,minsensors_12,49,0.06620550155639648,42,0.0015763214656284877
M5,minsensors_12,50,0.06813430786132812,42,0.0016222454252697173
M5,minsensors_12,51,0.06536459922790527,42,0.0015562999816167923
M5,minsensors_12,52,0.06843805313110352,42,0.0016294774555024646
M5,minsensors_12,53,0.07288694381713867,42,0.0017354034242175874
M5,minsensors_12,54,0.07219886779785156,42,0.0017190206618536087
M5,minsensors_12,55,0.06901311874389648,42,0.0016431694939022972
M5,minsensors_12,56,0.06891465187072754,42,0.001640825044541132
M5,minsensors_12,57,0.06367015838623047,42,0.0015159561520531064
M5,minsensors_12,58,0.0663595199584961,42,0.0015799885704403831
M5,minsensors_12,59,0.07171797752380371,42,0.0017075708934238978
M5,minsensors_12,60,0.0636749267578125,42,0.0015160696847098215
M5,minsensors_12,61,0.0844411849975586,42,0.002010504404703776
M5,minsensors_12,62,0.06938624382019043,42,0.0016520534242902482
M5,minsensors_12,63,0.06431698799133301,42,0.0015313568569365003
M5,minsensors_12,64,0.0668330192565918,42,0.0015912623632521857
M5,minsensors_12,65,0.06629681587219238,42,0.0015784956160045805
M5,minsensors_12,66,0.06980609893798828,42,0.0016620499747140066
M5,minsensors_12,67,0.0653831958770752,42,0.0015567427589779808
M5,minsensors_12,68,0.06373834609985352,42,0.0015175796690441313
M5,minsensors_12,69,0.06778740882873535,42,0.001613985924493699
M5,minsensors_12,70,0.06544971466064453,42,0.0015583265395391556
M5,minsensors_12,71,0.061536550521850586,42,0.0014651559648059663
M5,minsensors_12,72,0.06403684616088867,42,0.0015246868133544922
M5,minsensors_12,73,0.06393074989318848,42,0.0015221607117425827
M5,minsensors_12,74,0.05636954307556152,42,0.00134213197798956
M5,minsensors_12,75,0.056195974349975586,42,0.001337999389285133
M5,minsensors_12,76,0.056452035903930664,42,0.0013440960929507301
M5,minsensors_12,77,0.0672140121459961,42,0.0016003336225237166
M5,minsensors_12,78,0.06032299995422363,42,0.0014362619036719913
M5,minsensors_12,79,0.05876517295837402,42,0.001399170784723191
M5,minsensors_12,80,0.05334186553955078,42,0.0012700444176083519
M5,minsensors_12,81,0.05553412437438965,42,0.0013222410565330868
M5,minsensors_12,82,0.052213430404663086,42,0.00124317691439674
M5,minsensors_12,83,0.055459022521972656,42,0.0013204529171898251
M5,minsensors_12,84,0.05852103233337402,42,0.0013933579126993816
M5,minsensors_12,85,0.06238865852355957,42,0.001485444250560942
M5,minsensors_12,86,0.060193777084350586,42,0.0014331851686750139
M5,minsensors_12,87,0.05753922462463379,42,0.001369981538681757
M5,minsensors_12,88,0.05860304832458496,42,0.00139531067439488
M5,minsensors_12,89,0.06042194366455078,42,0.0014386177062988281
M5,minsensors_12,90,0.05799293518066406,42,0.001380784170968192
M5,minsensors_12,91,0.059358835220336914,42,0.0014133056004842122
M5,minsensors_12,92,0.05319833755493164,42,0.0012666270846412296
M5,minsensors_12,93,0.06142425537109375,42,0.0014624822707403275
M5,minsensors_12,94,0.05809640884399414,42,0.001383247829618908
M5,minsensors_12,95,0.0604705810546875,42,0.0014397757393973215
M5,minsensors_12,96,0.06163597106933594,42,0.0014675231206984747
M5,minsensors_12,97,0.05990338325500488,42,0.0014262710298810685
M5,minsensors_12,98,0.05137157440185547,42,0.0012231327238537016
M5,minsensors_12,99,0.05496716499328613,42,0.0013087420236496698
M5,minsensors_12,100,0.053551673889160156,42,0.0012750398545038131
M6,minsensors_10,1,0.07862019538879395,57,0.001379301673487613
M6,minsensors_10,2,0.05519509315490723,57,0.0009683349676299514
M6,minsensors_10,3,0.05309319496154785,57,0.0009314595607289096
M6,minsensors_10,4,0.051677703857421875,57,0.0009066263834635416
M6,minsensors_10,5,0.05636143684387207,57,0.0009887971376117907
M6,minsensors_10,6,0.05513262748718262,57,0.0009672390787225021
M6,minsensors_10,7,0.054085731506347656,57,0.0009488724825675028
M6,minsensors_10,8,0.06031942367553711,57,0.0010582355030795984
M6,minsensors_10,9,0.05869436264038086,57,0.001029725660357559
M6,minsensors_10,10,0.05183100700378418,57,0.0009093159123470908
M6,minsensors_10,11,0.05363178253173828,57,0.0009409084654690927
M6,minsensors_10,12,0.05454683303833008,57,0.0009569619831285978
M6,minsensors_10,13,0.05726361274719238,57,0.0010046247850384628
M6,minsensors_10,14,0.05361819267272949,57,0.0009406700468899911
M6,minsensors_10,15,0.057878971099853516,57,0.0010154205456114652
M6,minsensors_10,16,0.059123992919921875,57,0.00103726303368284
M6,minsensors_10,17,0.05591320991516113,57,0.0009809335072835286
M6,minsensors_10,18,0.055857181549072266,57,0.0009799505534924958
M6,minsensors_10,19,0.05413627624511719,57,0.000949759232370477
M6,minsensors_10,20,0.04980063438415527,57,0.0008736953400728995
M6,minsensors_10,21,0.05025005340576172,57,0.0008815798843116091
M6,minsensors_10,22,0.05114150047302246,57,0.0008972193065442537
M6,minsensors_10,23,0.05070137977600098,57,0.0008894978908070346
M6,minsensors_10,24,0.05529069900512695,57,0.0009700122632478413
M6,minsensors_10,25,0.05358552932739258,57,0.0009400970057437295
M6,minsensors_10,26,0.053289175033569336,57,0.0009348978076064796
M6,minsensors_10,27,0.056481122970581055,57,0.0009908968942207203
M6,minsensors_10,28,0.0594325065612793,57,0.0010426755537066544
M6,minsensors_10,29,0.05722761154174805,57,0.0010039931849429482
M6,minsensors_10,30,0.05615687370300293,57,0.0009852083105789987
M6,minsensors_10,31,0.05067896842956543,57,0.0008891047092906216
M6,minsensors_10,32,0.05492830276489258,57,0.0009636544344717997
M6,minsensors_10,33,0.05938577651977539,57,0.0010418557284171122
M6,minsensors_10,34,0.05241656303405762,57,0.0009195888251589056
M6,minsensors_10,35,0.05084681510925293,57,0.0008920493878816304
M6,minsensors_10,36,0.05020284652709961,57,0.0008807516934578878
M6,minsensors_10,37,0.05768251419067383,57,0.0010119739331697162
M6,minsensors_10,38,0.05443716049194336,57,0.0009550379033674274
M6,minsensors_10,39,0.0512847900390625,57,0.0008997331585800438
M6,minsensors_10,40,0.05840420722961426,57,0.001024635214554636
M6,minsensors_10,41,0.05612993240356445,57,0.000984735656202885
M6,minsensors_10,42,0.05247783660888672,57,0.0009206638001559073
M6,minsensors_10,43,0.05389547348022461,57,0.0009455346224600809
M6,minsensors_10,44,0.056685686111450195,57,0.0009944857212535122
M6,minsensors_10,45,0.06848645210266113,57,0.0012015167035554584
M6,minsensors_10,46,0.05365872383117676,57,0.0009413811198452063
M6,minsensors_10,47,0.05212140083312988,57,0.0009144105409321032
M6,minsensors_10,48,0.057711124420166016,57,0.0010124758670204564
M6,minsensors_10,49,0.05536174774169922,57,0.0009712587323105126
M6,minsensors_10,50,0.05273079872131348,57,0.000925101731952868
M6,minsensors_10,51,0.050414085388183594,57,0.0008844576383891859
M6,minsensors_10,52,0.05538582801818848,57,0.0009716811933015522
M6,minsensors_10,53,0.05193805694580078,57,0.0009111939815052768
M6,minsensors_10,54,0.05124235153198242,57,0.0008989886233681126
M6,minsensors_10,55,0.050238847732543945,57,0.0008813832935534025
M6,minsensors_10,56,0.057022809982299805,57,0.0010004001751280668
M6,minsensors_10,57,0.05219292640686035,57,0.0009156653755589536
M6,minsensors_10,58,0.05131101608276367,57,0.000900193264609889
M6,minsensors_10,59,0.05487680435180664,57,0.0009627509535404674
M6,minsensors_10,60,0.05006527900695801,57,0.0008783382281922458
M6,minsensors_10,61,0.05815696716308594,57,0.0010202976695278235
M6,minsensors_10,62,0.05382037162780762,57,0.0009442170461018881
M6,minsensors_10,63,0.0544891357421875,57,0.0009559497498629386
M6,minsensors_10,64,0.06255817413330078,57,0.0010975118269000138
M6,minsensors_10,65,0.05616950988769531,57,0.0009854299980297423
M6,minsensors_10,66,0.05171990394592285,57,0.0009073667358933834
M6,minsensors_10,67,0.05623984336853027,57,0.0009866639187461452
M6,minsensors_10,68,0.0546262264251709,57,0.0009583548495644017
M6,minsensors_10,69,0.05578136444091797,57,0.0009786204287880345
M6,minsensors_10,70,0.07903003692626953,57,0.0013864918758994655
M6,minsensors_10,71,0.055782318115234375,57,0.0009786371599163925
M6,minsensors_10,72,0.06200551986694336,57,0.0010878161380165501
M6,minsensors_10,73,0.05624556541442871,57,0.0009867643055162933
M6,minsensors_10,74,0.05265045166015625,57,0.0009236921343887062
M6,minsensors_10,75,0.05167436599731445,57,0.0009065678245142886
M6,minsensors_10,76,0.05670309066772461,57,0.0009947910643460457
M6,minsensors_10,77,0.05191302299499512,57,0.0009107547893858792
M6,minsensors_10,78,0.05273008346557617,57,0.0009250891836065995
M6,minsensors_10,79,0.05325126647949219,57,0.000934232745254249
M6,minsensors_10,80,0.05915522575378418,57,0.0010378109781365645
M6,minsensors_10,81,0.05287790298461914,57,0.0009276825085020901
M6,minsensors_10,82,0.05401778221130371,57,0.000947680389671995
M6,minsensors_10,83,0.05334734916687012,57,0.0009359184064363179
M6,minsensors_10,84,0.05159258842468262,57,0.0009051331302575898
M6,minsensors_10,85,0.051569461822509766,57,0.0009047274003949081
M6,minsensors_10,86,0.06105995178222656,57,0.0010712272242495889
M6,minsensors_10,87,0.05139350891113281,57,0.0009016405072128563
M6,minsensors_10,88,0.05644488334655762,57,0.000990261111343116
M6,minsensors_10,89,0.05204200744628906,57,0.0009130176744962993
M6,minsensors_10,90,0.05202794075012207,57,0.0009127708903530188
M6,minsensors_10,91,0.05183100700378418,57,0.0009093159123470908
M6,minsensors_10,92,0.050642967224121094,57,0.0008884731091951069
M6,minsensors_10,93,0.05026674270629883,57,0.0008818726790578742
M6,minsensors_10,94,0.051435232162475586,57,0.000902372494078519
M6,minsensors_10,95,0.05237293243408203,57,0.0009188233760365268
M6,minsensors_10,96,0.05449223518371582,57,0.0009560041260301021
M6,minsensors_10,97,0.04990220069885254,57,0.000875477205243027
M6,minsensors_10,98,0.04792976379394531,57,0.0008408730490165844
M6,minsensors_10,99,0.05059409141540527,57,0.0008876156388667592
M6,minsensors_10,100,0.05025482177734375,57,0.0008816635399533991
M6,minsensors_12,1,0.07398104667663574,42,0.001761453492300851
M6,minsensors_12,2,0.04733395576477051,42,0.0011269989467802503
M6,minsensors_12,3,0.04912233352661133,42,0.001169579369681222
M6,minsensors_12,4,0.050797462463378906,42,0.0012094633919852121
M6,minsensors_12,5,0.049970388412475586,42,0.00118977115267799
M6,minsensors_12,6,0.05167412757873535,42,0.0012303363709222702
M6,minsensors_12,7,0.05166983604431152,42,0.0012302341915312268
M6,minsensors_12,8,0.04782986640930176,42,0.0011388063430786133
M6,minsensors_12,9,0.05038571357727051,42,0.0011996598470778693
M6,minsensors_12,10,0.052945852279663086,42,0.0012606155304681686
M6,minsensors_12,11,0.0507655143737793,42,0.0012087027231852214
M6,minsensors_12,12,0.048248291015625,42,0.0011487688337053572
M6,minsensors_12,13,0.05173301696777344,42,0.001231738499232701
M6,minsensors_12,14,0.049935340881347656,42,0.0011889366876511346
M6,minsensors_12,15,0.050695180892944336,42,0.0012070281164986746
M6,minsensors_12,16,0.04684805870056152,42,0.0011154299690609886
M6,minsensors_12,17,0.05033564567565918,42,0.0011984677541823615
M6,minsensors_12,18,0.04680824279785156,42,0.0011144819713774182
M6,minsensors_12,19,0.050232648849487305,42,0.0011960154487973167
M6,minsensors_12,20,0.04662632942199707,42,0.0011101507005237398
M6,minsensors_12,21,0.051279544830322266,42,0.0012209415435791016
M6,minsensors_12,22,0.04818129539489746,42,0.001147173699878511
M6,minsensors_12,23,0.04994344711303711,42,0.0011891296931675502
M6,minsensors_12,24,0.047432661056518555,42,0.0011293490727742512
M6,minsensors_12,25,0.05236554145812988,42,0.0012467986061459495
M6,minsensors_12,26,0.054264068603515625,42,0.0012920016334170387
M6,minsensors_12,27,0.05087113380432129,42,0.0012112174715314592
M6,minsensors_12,28,0.049477338790893555,42,0.001178031875973656
M6,minsensors_12,29,0.06295204162597656,42,0.001498858133951823
M6,minsensors_12,30,0.05024218559265137,42,0.0011962425141107467
M6,minsensors_12,31,0.04736733436584473,42,0.0011277936753772554
M6,minsensors_12,32,0.04753684997558594,42,0.0011318297613234747
M6,minsensors_12,33,0.04721570014953613,42,0.0011241833368937175
M6,minsensors_12,34,0.04834938049316406,42,0.0011511757260277158
M6,minsensors_12,35,0.04842352867126465,42,0.0011529411588396346
M6,minsensors_12,36,0.04715895652770996,42,0.0011228322982788086
M6,minsensors_12,37,0.05133223533630371,42,0.0012221960794358026
M6,minsensors_12,38,0.05084085464477539,42,0.0012104965391613188
M6,minsensors_12,39,0.05348920822143555,42,0.0012735525767008464
M6,minsensors_12,40,0.05640125274658203,42,0.0013428869701567151
M6,minsensors_12,41,0.07713794708251953,42,0.0018366177876790364
M6,minsensors_12,42,0.05472970008850098,42,0.0013030880973452614
M6,minsensors_12,43,0.04968738555908203,42,0.0011830329895019531
M6,minsensors_12,44,0.05163407325744629,42,0.001229382696605864
M6,minsensors_12,45,0.053101539611816406,42,0.0012643223717099144
M6,minsensors_12,46,0.05097174644470215,42,0.0012136130105881464
M6,minsensors_12,47,0.0485684871673584,42,0.0011563925516037714
M6,minsensors_12,48,0.05061531066894531,42,0.001205126444498698
M6,minsensors_12,49,0.05227923393249512,42,0.0012447436650594075
M6,minsensors_12,50,0.051845550537109375,42,0.0012344178699311755
M6,minsensors_12,51,0.048619747161865234,42,0.001157613027663458
M6,minsensors_12,52,0.05026364326477051,42,0.0011967534110659645
M6,minsensors_12,53,0.06003427505493164,42,0.0014293875013078963
M6,minsensors_12,54,0.057012081146240234,42,0.0013574305034819104
M6,minsensors_12,55,0.05180549621582031,42,0.0012334641956147693
M6,minsensors_12,56,0.05616641044616699,42,0.0013372954868134997
M6,minsensors_12,57,0.05106782913208008,42,0.0012159006936209543
M6,minsensors_12,58,0.05324149131774902,42,0.0012676545551845006
M6,minsensors_12,59,0.05349087715148926,42,0.0012735923131306965
M6,minsensors_12,60,0.06643080711364746,42,0.0015816858836582728
M6,minsensors_12,61,0.0525510311126709,42,0.0012512150264921643
M6,minsensors_12,62,0.052958011627197266,42,0.001260905038742792
M6,minsensors_12,63,0.0524594783782959,42,0.0012490351994832356
M6,minsensors_12,64,0.0526576042175293,42,0.0012537524813697452
M6,minsensors_12,65,0.05061054229736328,42,0.0012050129118419829
M6,minsensors_12,66,0.06665658950805664,42,0.0015870616549537296
M6,minsensors_12,67,0.05362057685852051,42,0.0012766804013933455
M6,minsensors_12,68,0.05406522750854492,42,0.001287267321632022
M6,minsensors_12,69,0.05281257629394531,42,0.0012574422927129837
M6,minsensors_12,70,0.058275699615478516,42,0.0013875166575113933
M6,minsensors_12,71,0.07766509056091309,42,0.001849168822878883
M6,minsensors_12,72,0.0517728328704834,42,0.0012326864969162714
M6,minsensors_12,73,0.04860973358154297,42,0.0011573746090843564
M6,minsensors_12,74,0.05089735984802246,42,0.0012118419011433919
M6,minsensors_12,75,0.05581045150756836,42,0.001328820273989723
M6,minsensors_12,76,0.04956412315368652,42,0.0011800981703258696
M6,minsensors_12,77,0.05807614326477051,42,0.0013827653158278693
M6,minsensors_12,78,0.04936337471008301,42,0.0011753184454781668
M6,minsensors_12,79,0.055103302001953125,42,0.001311983380998884
M6,minsensors_12,80,0.05157113075256348,42,0.0012278840655372257
M6,minsensors_12,81,0.050188302993774414,42,0.001194959595089867
M6,minsensors_12,82,0.05194401741027832,42,0.001236762319292341
M6,minsensors_12,83,0.06023859977722168,42,0.0014342523756481352
M6,minsensors_12,84,0.0500636100769043,42,0.001191990716116769
M6,minsensors_12,85,0.05539679527282715,42,0.001318971316019694
M6,minsensors_12,86,0.050328731536865234,42,0.0011983031318301247
M6,minsensors_12,87,0.049362897872924805,42,0.0011753070922124955
M6,minsensors_12,88,0.051058053970336914,42,0.0012156679516746884
M6,minsensors_12,89,0.04944896697998047,42,0.0011773563566662016
M6,minsensors_12,90,0.050567626953125,42,0.0012039911179315475
M6,minsensors_12,91,0.05235123634338379,42,0.0012464580081758044
M6,minsensors_12,92,0.05097389221191406,42,0.0012136641002836682
M6,minsensors_12,93,0.05574989318847656,42,0.001327378409249442
M6,minsensors_12,94,0.050730228424072266,42,0.00120786258152553
M6,minsensors_12,95,0.049517154693603516,42,0.0011789798736572266
M6,minsensors_12,96,0.048422813415527344,42,0.0011529241289411271
M6,minsensors_12,97,0.04872632026672363,42,0.0011601504825410388
M6,minsensors_12,98,0.047556400299072266,42,0.0011322952452160063
M6,minsensors_12,99,0.04730343818664551,42,0.001126272337777274
M6,minsensors_12,100,0.050354957580566406,42,0.0011989275614420574
M7,minsensors_10,1,0.07468724250793457,57,0.001310302500139203
M7,minsensors_10,2,0.05256009101867676,57,0.0009221068599767852
M7,minsensors_10,3,0.052141427993774414,57,0.0009147618946276213
M7,minsensors_10,4,0.04964303970336914,57,0.0008709305211117393
M7,minsensors_10,5,0.04979753494262695,57,0.000873640963905736
M7,minsensors_10,6,0.05270028114318848,57,0.0009245663358454118
M7,minsensors_10,7,0.05218696594238281,57,0.000915560806006716
M7,minsensors_10,8,0.049257755279541016,57,0.0008641711452551055
M7,minsensors_10,9,0.05641627311706543,57,0.000989759177492376
M7,minsensors_10,10,0.05502009391784668,57,0.0009652648055762576
M7,minsensors_10,11,0.053293466567993164,57,0.0009349730976840906
M7,minsensors_10,12,0.05168008804321289,57,0.0009066682112844367
M7,minsensors_10,13,0.05277252197265625,57,0.0009258337188185307
M7,minsensors_10,14,0.05240273475646973,57,0.0009193462237977145
M7,minsensors_10,15,0.05299091339111328,57,0.0009296651472125138
M7,minsensors_10,16,0.054447174072265625,57,0.0009552135802151864
M7,minsensors_10,17,0.057796478271484375,57,0.001013973303008498
M7,minsensors_10,18,0.0506441593170166,57,0.0008884940231055545
M7,minsensors_10,19,0.05273938179016113,57,0.00092525231210809
M7,minsensors_10,20,0.05104970932006836,57,0.0008956089354397958
M7,minsensors_10,21,0.05257058143615723,57,0.0009222909023887233
M7,minsensors_10,22,0.05751919746398926,57,0.001009108727438408
M7,minsensors_10,23,0.062333106994628906,57,0.0010935632806075247
M7,minsensors_10,24,0.05080103874206543,57,0.0008912462937204461
M7,minsensors_10,25,0.05684971809387207,57,0.000997363475331089
M7,minsensors_10,26,0.057950496673583984,57,0.0010166753802383155
M7,minsensors_10,27,0.05252337455749512,57,0.0009214627115350021
M7,minsensors_10,28,0.05235719680786133,57,0.0009185473124186198
M7,minsensors_10,29,0.05223560333251953,57,0.0009164140935529742
M7,minsensors_10,30,0.05264544486999512,57,0.0009236042959648266
M7,minsensors_10,31,0.05466341972351074,57,0.0009590073635703639
M7,minsensors_10,32,0.05426621437072754,57,0.000952038848609255
M7,minsensors_10,33,0.05159282684326172,57,0.0009051373130396792
M7,minsensors_10,34,0.07587814331054688,57,0.001331195496676261
M7,minsensors_10,35,0.06827783584594727,57,0.001197856769227145
M7,minsensors_10,36,0.05694770812988281,57,0.0009990825987698738
M7,minsensors_10,37,0.050006866455078125,57,0.000877313446580318
M7,minsensors_10,38,0.050298213958740234,57,0.0008824248062936883
M7,minsensors_10,39,0.05341768264770508,57,0.0009371523271527206
M7,minsensors_10,40,0.05287647247314453,57,0.0009276574118095532
M7,minsensors_10,41,0.05387520790100098,57,0.0009451790859824733
M7,minsensors_10,42,0.04969668388366699,57,0.0008718716470818771
M7,minsensors_10,43,0.05256223678588867,57,0.0009221445050155907
M7,minsensors_10,44,0.05351853370666504,57,0.0009389216439765796
M7,minsensors_10,45,0.0603184700012207,57,0.0010582187719512404
M7,minsensors_10,46,0.05812668800354004,57,0.0010197664562024567
M7,minsensors_10,47,0.06948375701904297,57,0.0012190132810358416
M7,minsensors_10,48,0.06853604316711426,57,0.0012023867222300747
M7,minsensors_10,49,0.056217193603515625,57,0.0009862665544476425
M7,minsensors_10,50,0.05812501907348633,57,0.0010197371767278302
M7,minsensors_10,51,0.05953073501586914,57,0.0010443988599275287
M7,minsensors_10,52,0.054586172103881836,57,0.0009576521421733656
M7,minsensors_10,53,0.05797696113586426,57,0.0010171396690502501
M7,minsensors_10,54,0.056693077087402344,57,0.0009946153874982868
M7,minsensors_10,55,0.06324529647827148,57,0.001109566604881956
M7,minsensors_10,56,0.0585789680480957,57,0.0010277011938262404
M7,minsensors_10,57,0.057874441146850586,57,0.0010153410727517646
M7,minsensors_10,58,0.058562517166137695,57,0.0010274125818620647
M7,minsensors_10,59,0.05695080757141113,57,0.0009991369749370374
M7,minsensors_10,60,0.05580306053161621,57,0.0009790010619581792
M7,minsensors_10,61,0.0633242130279541,57,0.0011109511057535808
M7,minsensors_10,62,0.06157040596008301,57,0.0010801825607032107
M7,minsensors_10,63,0.06179165840148926,57,0.0010840641824822676
M7,minsensors_10,64,0.05530381202697754,57,0.0009702423162627639
M7,minsensors_10,65,0.053338050842285156,57,0.0009357552779348273
M7,minsensors_10,66,0.05691218376159668,57,0.0009984593642385381
M7,minsensors_10,67,0.0579378604888916,57,0.001016453692787572
M7,minsensors_10,68,0.05927610397338867,57,0.0010399316486559417
M7,minsensors_10,69,0.05521726608276367,57,0.000968723966364275
M7,minsensors_10,70,0.05447697639465332,57,0.0009557364279763741
M7,minsensors_10,71,0.05538225173950195,57,0.0009716184515702097
M7,minsensors_10,72,0.060521841049194336,57,0.0010617866850735848
M7,minsensors_10,73,0.05475139617919922,57,0.0009605508101613898
