timestamp,pos_x,pos_y,pos_z,b827ebfd7811,000000000402,b827ebf7d096,000000000202,000000000201,000000000301,000000000401,b827eb4521b4,000000000101,000000000102,000000000302,b827eb917e19
1568723383.445167,17.69,6.76,1.85,-72,-71,-75,-75,-79,-83,-45,-80,-83,-84,-74,-75
1568723388.455146,17.69,6.76,1.85,-71,-71,-90,-75,-79,-78,-45,-87,-83,-87,-74,-75
1568723390.7341447,17.69,6.76,1.85,-71,-67,-76,-75,-77,-83,-45,-80,-82,-87,-73,-80
1568723393.462154,17.69,6.76,1.85,-72,-67,-83,-75,-79,-72,-45,-80,-81,-81,-74,-75
1568723395.286132,17.69,6.76,1.85,-73,-76,-89,-75,-79,-73,-44,-87,-82,-80,-74,-75
1568723397.098101,17.69,6.76,1.85,-72,-73,-75,-86,-77,-83,-44,-79,-82,-78,-71,-85
1568723399.828107,17.69,6.76,1.85,-71,-71,-89,-75,-78,-72,-44,-87,-82,-81,-73,-75
1568723403.9031007,17.69,6.76,1.85,-72,-67,-75,-75,-77,-83,-45,-80,-83,-83,-72,-80
1568723406.633152,17.69,6.76,1.85,-71,-67,-75,-75,-79,-72,-45,-80,-83,-84,-74,-75
1568723418.489112,17.69,6.76,1.85,-72,-69,-75,-86,-79,-83,-44,-79,-82,-78,-71,-85
1568723420.7611067,17.69,6.76,1.85,-71,-67,-83,-75,-79,-72,-45,-80,-83,-87,-74,-75
1568723424.392163,17.69,6.76,1.85,-71,-71,-83,-75,-79,-72,-45,-80,-83,-87,-72,-75
1568723430.304074,17.69,6.76,1.85,-72,-69,-75,-75,-78,-83,-45,-80,-83,-86,-73,-75
1568723437.147708,17.69,6.76,1.85,-71,-71,-75,-75,-78,-83,-45,-80,-83,-85,-74,-75
1568723441.257055,17.69,6.76,1.85,-71,-67,-75,-75,-77,-83,-45,-80,-82,-81,-74,-75
1568723458.98003,17.69,6.76,1.85,-71,-71,-89,-75,-78,-72,-45,-87,-83,-88,-73,-74
1568723463.06402,17.69,6.76,1.85,-71,-69,-83,-75,-78,-78,-45,-87,-82,-81,-74,-80
1568723464.883726,17.69,6.76,1.85,-73,-71,-75,-86,-78,-83,-44,-80,-82,-78,-73,-80
1568723468.974018,17.69,6.76,1.85,-72,-67,-75,-75,-77,-72,-45,-80,-83,-85,-74,-75
1568723470.800395,17.69,6.76,1.85,-71,-71,-75,-75,-78,-82,-44,-80,-82,-81,-72,-75
1568723473.53133,17.69,6.76,1.85,-71,-71,-89,-75,-78,-72,-44,-87,-83,-88,-74,-75
1568723476.721068,17.69,6.76,1.85,-71,-69,-76,-75,-78,-83,-44,-80,-82,-78,-73,-75
1568723479.440332,17.69,6.76,1.85,-71,-67,-76,-75,-77,-83,-45,-80,-83,-88,-74,-75
1568723483.51807,17.69,6.76,1.85,-72,-67,-75,-75,-77,-83,-45,-80,-83,-88,-74,-75
1568723487.1549747,17.69,6.76,1.85,-72,-71,-75,-75,-78,-82,-45,-80,-82,-80,-74,-81
1568723492.6069868,17.69,6.76,1.85,-71,-71,-89,-75,-78,-72,-45,-80,-83,-88,-74,-74
1568723494.418642,17.69,6.76,1.85,-73,-80,-75,-86,-80,-83,-44,-79,-82,-78,-71,-85
1568723501.700639,17.69,6.76,1.85,-72,-71,-90,-75,-78,-72,-45,-87,-83,-88,-74,-75
1568723513.981634,17.69,6.76,1.85,-72,-74,-75,-73,-79,-83,-45,-80,-82,-78,-71,-85
1568723518.540968,17.69,6.76,1.85,-71,-69,-75,-75,-78,-83,-45,-80,-83,-88,-74,-75
1568723521.263992,17.69,6.76,1.85,-71,-67,-76,-75,-77,-83,-45,-80,-83,-87,-73,-75
1568723527.624895,17.69,6.76,1.85,-71,-67,-75,-75,-77,-72,-45,-80,-83,-87,-72,-75
1568723537.1669087,17.69,6.76,1.85,-71,-69,-75,-75,-78,-72,-45,-80,-83,-87,-73,-80
1568723541.721796,17.69,6.76,1.85,-72,-67,-82,-75,-77,-72,-45,-80,-83,-88,-72,-74
1568723544.001828,17.69,6.76,1.85,-71,-71,-75,-75,-79,-83,-45,-80,-82,-81,-74,-75
1568723549.909521,17.69,6.76,1.85,-71,-69,-90,-75,-78,-72,-45,-87,-83,-88,-74,-75
1568723559.003928,17.69,6.76,1.85,-71,-69,-82,-75,-77,-78,-45,-80,-83,-88,-74,-75
1568723561.739854,17.69,6.76,1.85,-71,-69,-76,-75,-78,-83,-45,-80,-82,-80,-74,-74
1568723570.830749,17.69,6.76,1.85,-71,-69,-82,-75,-78,-78,-45,-80,-83,-87,-74,-75
1568723581.296471,17.69,6.76,1.85,-71,-67,-75,-75,-77,-83,-44,-80,-82,-81,-72,-80
1568723585.851358,17.69,6.76,1.85,-74,-75,-74,-86,-80,-83,-44,-80,-83,-78,-73,-75
1568723594.497791,17.69,6.76,1.85,-71,-69,-89,-75,-78,-72,-45,-80,-83,-87,-74,-74
1568723598.6023088,17.69,6.76,1.85,-72,-70,-74,-75,-78,-83,-45,-80,-82,-81,-74,-75
1568723601.790822,17.69,6.76,1.85,-72,-69,-75,-75,-78,-83,-44,-80,-83,-87,-72,-75
1568723606.7962167,17.69,6.76,1.85,-72,-67,-75,-75,-77,-83,-44,-80,-82,-80,-74,-80
1568723609.524774,17.69,6.76,1.85,-73,-69,-82,-75,-77,-73,-45,-87,-82,-84,-73,-75
1568723624.077001,17.69,6.76,1.85,-71,-67,-75,-75,-78,-83,-45,-80,-82,-78,-74,-80
1568742812.3297627,18.13,0.45,1.85,-75,-74,-77,-72,-75,-77,-73,-79,-87,-81,-84,-81
1568742817.7855587,18.13,0.45,1.85,-92,-70,-79,-72,-75,-77,-72,-79,-79,-76,-76,-80
1568742821.878714,18.13,0.45,1.85,-77,-75,-80,-74,-78,-77,-75,-78,-87,-82,-84,-81
1568742824.593732,18.13,0.45,1.85,-91,-70,-80,-72,-75,-77,-73,-79,-80,-76,-76,-80
1568742833.690354,18.13,0.45,1.85,-72,-72,-80,-76,-75,-77,-74,-79,-79,-76,-76,-80
1568742838.702334,18.13,0.45,1.85,-78,-74,-78,-76,-75,-77,-72,-80,-79,-76,-83,-81
1568742846.439253,18.13,0.45,1.85,-73,-75,-78,-74,-78,-77,-73,-79,-79,-79,-84,-81
1568742852.350198,18.13,0.45,1.85,-85,-70,-78,-72,-75,-77,-75,-79,-79,-81,-77,-80
1568742855.978168,18.13,0.45,1.85,-72,-70,-78,-74,-75,-77,-73,-79,-79,-76,-76,-81
1568742858.25618,18.13,0.45,1.85,-72,-70,-78,-72,-75,-77,-75,-79,-87,-81,-76,-81
1568742860.536169,18.13,0.45,1.85,-91,-70,-80,-72,-75,-77,-71,-79,-79,-76,-76,-80
1568742864.16312,18.13,0.45,1.85,-92,-70,-80,-72,-75,-77,-75,-78,-79,-82,-76,-81
1568742865.97298,18.13,0.45,1.85,-72,-70,-76,-72,-75,-77,-75,-79,-87,-82,-80,-81
1568742867.793098,18.13,0.45,1.85,-82,-70,-80,-72,-75,-77,-75,-79,-83,-81,-76,-81
1568742871.904561,18.13,0.45,1.85,-76,-70,-80,-75,-75,-77,-75,-79,-87,-82,-76,-81
1568742873.722579,18.13,0.45,1.85,-72,-72,-76,-73,-75,-77,-74,-79,-87,-79,-83,-80
1568742875.533843,18.13,0.45,1.85,-92,-70,-80,-77,-75,-77,-71,-80,-79,-76,-76,-80
1568742885.111932,18.13,0.45,1.85,-87,-74,-78,-73,-78,-77,-73,-79,-87,-82,-84,-81
1568742886.942956,18.13,0.45,1.85,-78,-72,-77,-73,-75,-77,-71,-79,-87,-79,-76,-81
1568742891.034468,18.13,0.45,1.85,-78,-72,-79,-73,-75,-77,-73,-79,-87,-79,-83,-81
1568742901.03025,18.13,0.45,1.85,-73,-70,-80,-71,-75,-77,-75,-79,-79,-82,-76,-81
1568742902.390426,18.13,0.45,1.85,-72,-70,-76,-72,-75,-77,-75,-79,-87,-82,-76,-81
1568742905.119766,18.13,0.45,1.85,-72,-75,-78,-74,-78,-77,-75,-79,-87,-81,-84,-81
1568742907.852092,18.13,0.45,1.85,-73,-73,-78,-73,-81,-77,-73,-80,-87,-82,-84,-81
1568742918.311679,18.13,0.45,1.85,-95,-70,-80,-72,-75,-77,-75,-79,-83,-82,-76,-81
1568742921.049662,18.13,0.45,1.85,-72,-72,-78,-73,-78,-77,-75,-79,-86,-82,-84,-81
1568742930.135349,18.13,0.45,1.85,-72,-70,-80,-75,-75,-77,-75,-79,-87,-82,-76,-81
1568742933.7675188,18.13,0.45,1.85,-73,-75,-76,-72,-80,-77,-75,-79,-86,-81,-84,-80
1568742936.496494,18.13,0.45,1.85,-72,-70,-78,-75,-75,-77,-75,-79,-86,-81,-76,-80
1568742944.66254,18.13,0.45,1.85,-72,-70,-78,-73,-75,-77,-75,-80,-86,-81,-76,-81
1568742948.2842147,18.13,0.45,1.85,-72,-70,-76,-72,-75,-77,-75,-79,-86,-82,-76,-81
